"category","subcategory","img","title","link","price"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/51203/catalog_list_51203.jpg","Батончик 25 г Своя Лінія Рок-н-Рольчик вафельний (глазурований, з ароматом шоколад-апельсин) м/уп","https://www.atbmarket.com/product/batoncik-25-g-svoa-linia-rok-n-rolcik-vafelnij-glazurovanij-z-aromatom-sokolad-apelsin-mup","5.50"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/48261/catalog_list_48261.jpg","Вафлі 190 г Розумний вибір Артек-Клас! м/уп","https://www.atbmarket.com/product/vafli-190-g-rozumnij-vibir-artek-klas-mup","24.90"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/66131/catalog_list_66131.jpg","Мультизлакові снеки 250 г АВК Бам- Бук зі смаком згущенного молока","https://www.atbmarket.com/product/multizlakovi-sneki-250-g-avk-bam-buk-zi-smakom-zgusennogo-moloka","33.90"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/37431/catalog_list_37431.jpg","Вафлі 190 г Розумний вибір з ароматом вершків м/уп","https://www.atbmarket.com/product/vafli-190-g-rozumnij-vibir-z-aromatom-verskiv-mup","25.30"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/71025/catalog_list_71025.jpg","Вафлі 218 г Світоч Артек класичний м/уп","https://www.atbmarket.com/product/vafli-218-g-svitoc-artek-klasicnij-mup","50.90"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/37421/catalog_list_37421.jpg","Вафлі 236 г Своя Лінія Артек-клас! м/уп","https://www.atbmarket.com/product/vafli-236-g-svoa-linia-artek-klas-mup","31.40"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/29771/catalog_list_29771.jpg","Вафeльнi трубoчки 140 г Рoшeн Konafetto горіх м/уп","https://www.atbmarket.com/product/vafelni-trubocki-140-g-rosen-konafetto-gorih-mup","31.80"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/76009/catalog_list_76009.jpg","Вафля 31г Milka Nussini з фундуком і какао м/уп","https://www.atbmarket.com/product/vafla-31g-milka-nussini-z-fundukom-i-kakao-mup","21.60"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/71239/catalog_list_71239.jpg","Вафельні трубочки 80 г Millennium Very Peri з начинкою в молочному шоколаді м/уп","https://www.atbmarket.com/product/vafelni-trubocki-80-g-millennium-very-peri-z-nacinkou-v-molocnomu-sokoladi-mup","49.80"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/66253/catalog_list_66253.jpg","Вафлі 142 г Рошен Wafers Sandwich Crunch з полуничною начинкою м/уп","https://www.atbmarket.com/product/vafli-142-g-roshen-crunch-cream-z-polunicnou-nacinkou-mup","36.50"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/60693/catalog_list_60693.png","Вафлі 30 г My Motto з какао-кремовою, горіхово-кремовою начинкою м/уп Болгарія","https://www.atbmarket.com/product/vafli-30-g-my-motto-z-kakao-kremovou-gorihovo-kremovou-nacinkou-mup-bolgaria","12.90"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/60581/catalog_list_60581.png","Вафлі 236 г Своя Лінія Молочні-клас! з ароматом молока м/уп","https://www.atbmarket.com/product/vafli-236-g-svoa-linia-molocni-klas-z-aromatom-moloka-mup","31.40"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/56921/catalog_list_56921.png","Вафлі 236 г Своя Лінія з ароматом лимону м/уп","https://www.atbmarket.com/product/vafli-236-g-svoa-linia-limonni-klas-z-aromatom-limonu-mup","31.40"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/54085/catalog_list_54085.jpg","Вафлі 33 г Saleks Stroopwafel з карамельною та з солоною карамельною начинкою м/уп","https://www.atbmarket.com/product/vafli-33-g-saleks-stroopwafel-z-karamelnou-nacinkou-mup","12.70"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/53759/catalog_list_53759.jpg","Вафлі 216г Рошен Wafers Hazelnut","https://www.atbmarket.com/product/vafli-216g-rosen-wafers-hazelnut","50.90"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/53757/catalog_list_53757.jpg","Вафлі 216 г Roshen Wafers какао","https://www.atbmarket.com/product/vafli-216-g-rosen-wafers-choco","50.90"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/53755/catalog_list_53755.jpg","Вафлі 142г Рошен Wafers Sandwich Crunch Vanilla Cream м/уп","https://www.atbmarket.com/product/vafli-142-g-roshen-crunch-milk-mup","36.50"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/53753/catalog_list_53753.jpg","Вафлі 142 г Roshen Wafers Sandwich Crunch какао","https://www.atbmarket.com/product/vafli-142-g-roshen-crunch-choko-mup","36.50"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/50159/catalog_list_50159.jpg","Вафлі 216 г Рошен Wafers Кокос та Мигдаль м/уп","https://www.atbmarket.com/product/vafli-roshen-216-g-wafers-kokos-ta-migdal-mup","50.90"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/29737/catalog_list_29737.jpg","Вафельні трубочки 140г Рошен Konafetto milk","https://www.atbmarket.com/product/vafelni-trubocki-140g-rosen-konafetto-milk","31.80"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/26015/catalog_list_26015.jpg","Вафлі 30 г Milka з начинкою какао, покриті молочним шоколадом","https://www.atbmarket.com/product/vafli-30-g-milka-z-nacinkou-kakao-pokriti-molocnim-sokoladom","21.80"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/7149/catalog_list_7149.jpg","Вафля 31г Мілка Ваффеліні Чокомакс з начинкою з какао, покрита молочним шоколадом","https://www.atbmarket.com/product/vafla-31g-milka-vaffelini-cokomaks-z-nacinkou-z-kakao-pokrita-molocnim-sokoladom","19.50"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/5462/catalog_list_5462.jpg","Вафлі 40 г Polus Choco-Shocks з горіхом фундук, солоною карамеллю","https://www.atbmarket.com/product/vafli-40-g-polus-choco-shocks-z-gorihom-funduk","14.30"
"Confectionery","waffle","https://src.zakaz.atbmarket.com/cache/photos/3504/catalog_list_3504.jpg","Торт вафельний 60г Полюс Фундук глазирований","https://www.atbmarket.com/product/tort-vafelnij-60g-polus-funduk-glazirovanij","19.70"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/10477/catalog_list_10477.jpg","Драже 80 г Своя Лінія Арахіс в молочному шоколаді","https://www.atbmarket.com/product/draze-80-g-svoa-linia-arahis-v-molocnomu-sokoladi","17.90"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/5431/catalog_list_5431.jpg","Драже 45г Boom Choc Родзинки у  молочному шоколаді","https://www.atbmarket.com/product/draze-45g-boom-choc-rodzinki-u-molocnomu-sokoladi","18.50"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/3437/catalog_list_3437.jpg","Драже 45г Boom Choc Мармелад  у шоколаді","https://www.atbmarket.com/product/draze-45g-boom-choc-marmelad-u-sokoladi","18.50"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/2300/catalog_list_2300.jpg","Драже ядрове 80г Своя лінія Особливе арахіс у різнокольоровій глазурі","https://www.atbmarket.com/product/draze-adrove-80g-svoa-linia-osoblive-arahis-u-riznokolorovij-glazuri","15.30"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/70315/catalog_list_70315.jpg","Драже 38г Skittles Фрукти","https://www.atbmarket.com/product/draze-38g-skittles-frukti","26.30"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/67647/catalog_list_67647.jpg","Добавка дієтична 30г VALE зі смаком апельсину та смаком полуниці м/уп","https://www.atbmarket.com/product/dobavka-dieticna-30g-vale-zi-smakom-apelsinu-ta-smakom-polunici-mup","7.40"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/70387/catalog_list_70387.jpg","Драже 90 г Mars M&M's з молочним шоколадом м/уп","https://www.atbmarket.com/product/draze-90-g-mars-mms-z-molocnim-sokoladom-mup","51.60"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/70259/catalog_list_70259.jpg","Драже 45г Mars M&M's у молочному шоколаді","https://www.atbmarket.com/product/draze-45g-mars-mms-u-molocnomu-sokoladi","26.80"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/67723/catalog_list_67723.jpg","Шоколадне Драже 90г Mars M&M's з арахісом","https://www.atbmarket.com/product/draze-90g-mars-mms-z-arahisom","49.90"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/67699/catalog_list_67699.jpg","Шоколадне Драже 45г Mars M&M's з арахісом","https://www.atbmarket.com/product/draze-45g-mars-mms-z-arahisom","26.80"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/37483/catalog_list_37483.jpg","Драже Tic Tac Фруктовий мікс 18 г","https://www.atbmarket.com/product/draze-18-g-tic-tac-zi-smakom-visni-apelsina-ta-marakuji-pup","28.30"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/37481/catalog_list_37481.jpg","Драже Tic Tac зі смаком м'яти 18 г","https://www.atbmarket.com/product/draze-18-g-tic-tac-mint-pup","28.30"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/3007/catalog_list_3007.jpg","Драже 80г Boom Choc Рисові кульки у молочному шоколаді","https://www.atbmarket.com/product/draze-80g-boom-choc-risovi-kulki-u-molocnomu-sokoladi","34.80"
"Confectionery","dragge","https://src.zakaz.atbmarket.com/cache/photos/2866/catalog_list_2866.jpg","Драже 37г Mentos веселка жувальні","https://www.atbmarket.com/product/draze-37g-mentos-veselka-zuvalni","28.90"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/70323/catalog_list_70323.jpg","Жувальна гумка 14г Wrigley's Орбіт Білосніжний Bubblemint","https://www.atbmarket.com/product/zuvalna-gumka-14g-wrigleys-orbit-bilosniznij-bubblemint","17.90"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/70331/catalog_list_70331.jpg","Жувальна гумка 14г Wrigley's Орбіт Солодка м'ята","https://www.atbmarket.com/product/zuvalna-gumka-14g-wrigleys-orbit-solodka-mata","17.90"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/70283/catalog_list_70283.jpg","Жувальна гумка 14 г Wrigley's Орбіт Winterfresh","https://www.atbmarket.com/product/zuvalna-gumka-14-g-wrigleys-orbit-winterfresh","16.20"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/70307/catalog_list_70307.jpg","Жувальна гумка 14г Wrigley's Орбіт весела лохина","https://www.atbmarket.com/product/zuvalna-gumka-14g-wrigleys-orbit-vesela-lohina","17.90"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/26867/catalog_list_26867.jpg","Жувальна гумка 14 г Dirol морозна м'ята","https://www.atbmarket.com/product/zuvalna-gumka-14-g-dirol-morozna-mata","13.80"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/26899/catalog_list_26899.jpg","Жувальна гумка 14 г Dirol White полунична галявина","https://www.atbmarket.com/product/zuvalna-gumka-14-g-dirol-white-polunicna-galavina","13.80"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/7514/catalog_list_7514.jpg","Жувальна гумка 16 г Mentos Purefresh Roll М'ята","https://www.atbmarket.com/product/zuvalna-gumka-16-g-purefresh-roll-mata","17.20"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/7513/catalog_list_7513.jpg","Жувальна гумка 16 г Mentos Purefresh Roll Тутті-Фрутті","https://www.atbmarket.com/product/zuvalna-gumka-16-g-purefresh-roll-tutti-frutti","17.20"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/70299/catalog_list_70299.jpg","Жувальна гумка 14г Wrigley's Орбіт лісова суниця","https://www.atbmarket.com/product/zuvalna-gumka-14g-wrigleys-orbit-lisova-sunica","17.90"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/27245/catalog_list_27245.jpg","Жувальна гумка 14 г Dirol зі смаком м'ята","https://www.atbmarket.com/product/zuvalna-gumka-14-g-dirol-zi-smakom-mata","17.60"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/26869/catalog_list_26869.jpg","Жувальна гумка 14 г Dirol кавун-диня коктейль","https://www.atbmarket.com/product/zuvalna-gumka-14-g-dirol-kavun-dina-koktejl","17.60"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/71141/catalog_list_71141.jpg","Жувальна гумка 27,6 г Chupa Chups Big Babol Яблуко м/уп","https://www.atbmarket.com/product/zuvalna-gumka-276-g-chupa-chups-big-babol-abluko-mup","20.90"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/70371/catalog_list_70371.jpg","Жувальна гумка 64 г Орбiт Bottle Bubblemint п/уп","https://www.atbmarket.com/product/zuvalna-gumka-64-g-orbit-bottle-bubblemint-pup","72.30"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/70363/catalog_list_70363.png","Жувальна гумка 29 г Орбiт Солодка М'ята м/уп","https://www.atbmarket.com/product/zuvalna-gumka-29-g-orbit-solodka-mata-mup","34.30"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/70355/catalog_list_70355.jpg","Жувальна гумка 14 г Орбіт Яблуко м/уп","https://www.atbmarket.com/product/zuvalna-gumka-14-g-orbit-abluko-mup","17.90"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/70347/catalog_list_70347.jpg","Жувальна гумка 14г Wrigley's Орбіт White Малина-гранат","https://www.atbmarket.com/product/zuvalna-gumka-14g-orbit-white-malina-granat-mup","17.90"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/70291/catalog_list_70291.jpg","Жувальна гумка 14г Wrigley's Орбіт Соковитий кавун","https://www.atbmarket.com/product/zuvalna-gumka-14g-wrigleys-orbit-sokovitij-kavun","17.90"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/70275/catalog_list_70275.jpg","Жувальна гумка 14 г Wrigley's Орбіт White освіжаюча м'ята","https://www.atbmarket.com/product/zuvalna-gumka-14-g-wrigleys-orbit-white-osvizauca-mata","17.90"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/69669/catalog_list_69669.jpg","Жувальна гумка 27,6 г Chupa Chups Big Babol Полуниця м/уп","https://www.atbmarket.com/product/zuvalna-gumka-276-g-chupa-chups-big-babol-polunica-mup","20.90"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/68905/catalog_list_68905.jpg","Жувальні цукерки 45 г Chupa Chups Chew зі смаком полуниці м/уп","https://www.atbmarket.com/product/zuvalni-cukerki-45-g-chupa-chups-chew-zi-smakom-polunici-mup","32.80"
"Confectionery","gum","https://src.zakaz.atbmarket.com/cache/photos/66467/catalog_list_66467.jpg","Жувальна гумка 13,5 г Dirol свіжість тропічних фруктів м/уп","https://www.atbmarket.com/product/zuvalna-gumka-135-g-dirol-svizist-tropicnih-fruktiv-mup","25.90"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/7883/catalog_list_7883.jpg","Крекер 235 г Рошен 2 CRACK з шоколадною начинкою","https://www.atbmarket.com/product/kreker-235-g-rosen-2-crack-z-sokoladnou-nacinkou","38.90"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/6864/catalog_list_6864.jpg","Крекер 235г Рошен 2 CRACK з начинкою какао-горіх","https://www.atbmarket.com/product/kreker-235g-rosen-2-crack-z-nacinkou-kakao-gorih","38.90"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/11098/catalog_list_11098.jpg","Крeкeр 235 г Рoшeн 2 CRACK з молочно-ванільною начинкoю","https://www.atbmarket.com/product/kreker-235-g-rosen-2-crack-z-molocno-vanilnou-nacinkou","38.90"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/47609/catalog_list_47609.jpg","Крекер 190 г Yarych зі смаком цибулі та сметани м/уп","https://www.atbmarket.com/product/kreker-190-g-yarych-zi-smakom-cibuli-ta-smetani-mup","23.90"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/47607/catalog_list_47607.jpg","Крекер 190 г Yarych зі смаком сиру Чеддер м/уп","https://www.atbmarket.com/product/kreker-190-g-yarych-zi-smakom-siru-cedder-mup","23.90"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/47595/catalog_list_47595.jpg","Крекер 240 г Yarych Макові хрумики м/уп","https://www.atbmarket.com/product/kreker-240-g-yarych-makovi-hrumiki-mup","26.90"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/2589/catalog_list_2589.jpg","Крекер 350г Сеньор Батоніо","https://www.atbmarket.com/product/kreker-350g-senor-batonio","41.40"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/26895/catalog_list_26895.jpg","Крекер 100 г Tuc зі смаком паприки","https://www.atbmarket.com/product/kreker-100-g-tuc-zi-smakom-papriki","52.40"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/8330/catalog_list_8330.jpg","Мультизлакові снеки 47 г Brunch сендвіч з вершковим сиром","https://www.atbmarket.com/product/multizlakovi-sneki-47-g-brunch-sendvic-z-verskovim-sirom","20.90"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/2469/catalog_list_2469.jpg","Крекер 140г Конти Хрустинка з сіллю","https://www.atbmarket.com/product/kreker-140g-konti-hrustinka-z-sillu","26.90"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/533/catalog_list_533.jpg","Крекер 400г Своя лінія Цибулевий","https://www.atbmarket.com/product/kreker-400g-svoa-linia-cibulevij","46.60"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/532/catalog_list_532.jpg","Крекер 400г Своя лінія Солений","https://www.atbmarket.com/product/kreker-400g-svoa-linia-solenij","42.50"
"Confectionery","crackers","https://src.zakaz.atbmarket.com/cache/photos/531/catalog_list_531.jpg","Крекер 400г Своя лінія Ніжний","https://www.atbmarket.com/product/kreker-400g-svoa-linia-niznij","40.20"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/3454/catalog_list_3454.jpg","Зефір 300г Своя лінія глазурований","https://www.atbmarket.com/product/zefir-300g-svoa-linia-glazurovanij","43.90"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/35963/catalog_list_35963.jpg","Круасан 65 г La Crema з начинкою зі смаком крем-какао","https://www.atbmarket.com/product/kruasan-65-g-la-crema-z-nacinkou-zi-smakom-krem-kakao-mup","14.90"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/45377/catalog_list_45377.jpg","Круасан 60г 7 day's  з кремом зі смаком ваніль","https://www.atbmarket.com/product/kruasan-60g-7-days-z-kremom-zi-smakom-vanil","23.90"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/64019/catalog_list_64019.png","Круасан 110г 7 day's  з кремовою начинкою з ароматом ванілі і вишневою начинкою","https://www.atbmarket.com/product/kruasan-110g-7-days-z-kremovou-nacinkou-z-aromatom-vanili-i-visnevou-nacinkou","40.80"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/45379/catalog_list_45379.jpg","Круасан 185г 7 day's Мини з кремом какао","https://www.atbmarket.com/product/kruasan-185g-7-days-mini-z-kremom-kakao","81.70"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/63999/catalog_list_63999.png","Круасан 60 г 7days з кремом какао м/уп","https://www.atbmarket.com/product/kruasan-60-g-7days-z-kremom-kakao-mup","26.90"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/60485/catalog_list_60485.png","Круасан 110г 7 day's  з кремовою начинкою какао","https://www.atbmarket.com/product/kruasan-110g-7-days-z-kremovou-nacinkou-kakao","45.60"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/45371/catalog_list_45371.jpg","Круасан 60г 7 day's  з начинкою полуниця","https://www.atbmarket.com/product/kruasan-60g-7-days-z-nacinkou-polunica","26.90"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/12765/catalog_list_12765.jpg","Зефір 300г Своя Лінія біло-рожевий","https://www.atbmarket.com/product/zefir-300g-svoa-linia-bilo-rozevij","42.30"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/75995/catalog_list_75995.jpg","Маршмеллоу 50г Своя Лінія Дозки ароматизованні м/уп","https://www.atbmarket.com/product/marsmellou-50g-svoa-linia-dozki-aromatizovanni-mup","18.60"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/72631/catalog_list_72631.jpg","Круасан 225 г Лукас Какао крем м/уп","https://www.atbmarket.com/product/kruasan-225-g-lukas-kakao-krem-mup","66.50"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/72629/catalog_list_72629.jpg","Зефір 300 г Т Престиж з ароматом крем-брюле м/уп","https://www.atbmarket.com/product/zefir-300-g-t-prestiz-z-aromatom-krem-brule-mup","59.50"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/66955/catalog_list_66955.jpg","Маршмеллоу 200 г Своя Лінія Фрутель мікс м/уп","https://www.atbmarket.com/product/marsmellou-200-g-svoa-linia-frutel-miks-mup","58.90"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/66851/catalog_list_66851.jpg","Маршмеллоу 200 г Своя Лінія Тучки-штучки ароматизовані м/уп","https://www.atbmarket.com/product/marsmellou-200-g-svoa-linia-tucki-stucki-aromatizovani-mup","58.90"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/64465/catalog_list_64465.jpg","Зефір Жако Smile з чорничною начинкою ваговий","https://www.atbmarket.com/product/zefir-zako-smile-z-cornicnou-nacinkou-vagovij","199.99"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/64459/catalog_list_64459.jpg","Зефір Жако біло-рожевий ваговий","https://www.atbmarket.com/product/zefir-zako-bilo-rozevij-vagovij","167.59"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/36009/catalog_list_36009.jpg","Круасан 65 г La Crema з начинкою зі смаком абрикосу м/уп","https://www.atbmarket.com/product/kruasan-65-g-la-crema-z-nacinkou-zi-smakom-abrikosu-mup","17.70"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/35965/catalog_list_35965.jpg","Круасан 210 г La Crema з начинкою зі смаком вишні","https://www.atbmarket.com/product/kruasan-210-g-la-crema-z-nacinkou-zi-smakom-visni","58.20"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/25477/catalog_list_25477.jpg","Зефір 50 г Klim Шалімар глазурований з печивом","https://www.atbmarket.com/product/zefir-50-g-klim-salimar-glazurovanij-z-pecivom","10.50"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/3516/catalog_list_3516.jpg","Зефір 300г Жако з апельсиновою начинкою","https://www.atbmarket.com/product/zefir-300g-zako-z-apelsinovou-nacinkou","61.60"
"Confectionery","croissants","https://src.zakaz.atbmarket.com/cache/photos/505/catalog_list_505.jpg","Зефір 350г Жако Класичний","https://www.atbmarket.com/product/zefir-350g-zako-klasicnij","71.30"
"Confectionery","pasta","https://src.zakaz.atbmarket.com/cache/photos/2945/catalog_list_2945.jpg","Паста 350г Nut Master арахісова, Туреччина","https://www.atbmarket.com/product/pasta-350g-nut-master-arahisova-tureccina","95.90"
"Confectionery","pasta","https://src.zakaz.atbmarket.com/cache/photos/74043/catalog_list_74043.jpg","Паста 350г Nutella шоколадно-горіхова","https://www.atbmarket.com/product/pasta-350g-nutella-sokoladno-gorihova","204.30"
"Confectionery","pasta","https://src.zakaz.atbmarket.com/cache/photos/51675/catalog_list_51675.jpg","Кондитеська маса 400 г Своя лінія з додаванням какао та горіхів фундука, Нідерланди","https://www.atbmarket.com/product/konditeska-masa-400-g-svoa-linia-z-dodavannam-kakao-ta-gorihiv-funduka-niderlandi","96.80"
"Confectionery","pasta","https://src.zakaz.atbmarket.com/cache/photos/51673/catalog_list_51673.jpg","Кондитерська маса 400 г Своя лінія з додаванням молока, какао та горіхів фундука, Нідерланди","https://www.atbmarket.com/product/konditerska-masa-400-g-svoa-linia-z-dodavannam-moloka-kakao-ta-gorihiv-funduka-niderlandi","126.30"
"Confectionery","pasta","https://src.zakaz.atbmarket.com/cache/photos/32859/catalog_list_32859.jpg","Паста 200 г Nutella шоколадно-горіхова ст/банка","https://www.atbmarket.com/product/pasta-200-g-nutella-sokoladnogorihova-stbanka","151.60"
"Confectionery","pasta","https://src.zakaz.atbmarket.com/cache/photos/13607/catalog_list_13607.jpg","Паста 350 г Milka Шоколадно-горіхова з какао","https://www.atbmarket.com/product/pasta-350-g-milka-sokoladno-gorihova-z-kakao","212.50"
"Confectionery","coockies","https://src.zakaz.atbmarket.com/cache/photos/76595/catalog_list_76595.jpg","Печиво 290 г Деліція Прованс цукрове м/уп","https://www.atbmarket.com/product/pecivo-290-g-delicia-provans-cukrove-mup","22.50"
"Confectionery","coockies","https://src.zakaz.atbmarket.com/cache/photos/76597/catalog_list_76597.jpg","Печиво 310 г Деліція Джулія цукрове зі смаком пряженого молока м/уп","https://www.atbmarket.com/product/pecivo-310-g-delicia-dzulia-cukrove-zi-smakom-prazenogo-moloka-mup","23.50"
"Confectionery","coockies","https://src.zakaz.atbmarket.com/cache/photos/7727/catalog_list_7727.jpg","Печиво 135 г Рошен Lovita здобне с желейною начинкою зі смаком апельсину м/уп","https://www.atbmarket.com/product/pecivo-135-g-rosen-karolina-zdobne-s-zelejnou-nacinkou-zi-smakom-apelsinu","23.90"
"Confectionery","coockies","https://src.zakaz.atbmarket.com/cache/photos/7726/catalog_list_7726.jpg","Печиво 135 г Рошен Lovita здобне с желейною начинкою зі смаком малини м/уп","https://www.atbmarket.com/product/pecivo-135-g-rosen-karolina-zdobne-s-zelejnou-nacinkou-zi-smakom-malini","23.90"
"Confectionery","coockies","https://src.zakaz.atbmarket.com/cache/photos/64439/catalog_list_64439.jpg","Печиво 127 г Рошен Lovita Soft Cream Peanut м/уп","https://www.atbmarket.com/product/pecivo-127-g-rosen-lovita-soft-cream-peanut-mup","21.90"
"Confectionery","coockies","https://src.zakaz.atbmarket.com/cache/photos/69139/catalog_list_69139.jpg","Печиво 125 г BISCOTTI Сієно здобне м/уп","https://www.atbmarket.com/product/pecivo-125-g-biscotti-sieno-zdobne-mup","21.30"
"Confectionery","coockies","https://src.zakaz.atbmarket.com/cache/photos/1264/catalog_list_1264.jpg","Печиво 300г Розумний вибір Чик-Чик здобне","https://www.atbmarket.com/product/pecivo-300g-rozumnij-vibir-cik-cik-zdobne","41.30"
"Confectionery","coockies","https://src.zakaz.atbmarket.com/cache/photos/2965/catalog_list_2965.jpg","Печиво 350г Розумний вибір здобне з вареним згущеним молоком","https://www.atbmarket.com/product/pecivo-350g-rozumnij-vibir-zdobne-z-varenim-zgusenim-molokom","51.20"
"Confectionery","coockies","https://src.zakaz.atbmarket.com/cache/photos/1196/catalog_list_1196.jpg","Печиво 300г Розумний вибір Вівсяне","https://www.atbmarket.com/product/pecivo-300g-rozumnij-vibir-vivsane","24.90"
"Confectionery","coockies","https://src.zakaz.atbmarket.com/cache/photos/67529/catalog_list_67529.jpg","Печиво 300 г Delicia Мереживо здобне з глазур'ю к/уп","https://www.atbmarket.com/product/pecivo-300-g-delicia-merezivo-zdobne-z-glazuru-kup","35.90"
